t_us,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
40244065,40201859,0.5885009765625,-0.01904296875,-0.07000732421875,0.80523681640625,1,599,40202925,1015.547607421875,23.3799991607666,-19.101327896118164,610,40244062,0,0,0.0,0.0,0.0,0,610
40290169,40253675,0.5885009765625,-0.01885986328125,-0.06988525390625,0.80523681640625,1,600,40254741,1015.528076171875,23.3799991607666,-18.937503814697266,611,40290166,0,0,0.0,0.0,0.0,0,611
40341095,40293490,0.5885009765625,-0.0189208984375,-0.06988525390625,0.80523681640625,1,601,40294556,1015.510986328125,23.389999389648438,-18.797460556030273,612,40341092,0,0,0.0,0.0,0.0,0,612
40394059,40346555,0.58856201171875,-0.01922607421875,-0.0699462890625,0.80523681640625,1,602,40347621,1015.55419921875,23.3799991607666,-19.1541748046875,613,40394056,0,0,0.0,0.0,0.0,0,613
40440169,40398305,0.58856201171875,-0.019287109375,-0.07012939453125,0.80517578125,1,603,40399371,1015.567138671875,23.3700008392334,-19.262510299682617,614,40440166,0,0,0.0,0.0,0.0,0,614
40492094,40449675,0.58856201171875,-0.01934814453125,-0.070068359375,0.80517578125,1,604,40450741,1015.51318359375,23.3799991607666,-18.81331443786621,615,40492091,0,0,0.0,0.0,0.0,0,615
40544063,40501740,0.5885009765625,-0.01947021484375,-0.07012939453125,0.80517578125,1,605,40502805,1015.508544921875,23.3799991607666,-18.776323318481445,616,40544060,0,0,0.0,0.0,0.0,0,616
40590162,40554490,0.58856201171875,-0.01947021484375,-0.07012939453125,0.80517578125,1,606,40555556,1015.541259765625,23.3799991607666,-19.048480987548828,617,40590159,0,0,0.0,0.0,0.0,0,617
40640162,40591675,0.58856201171875,-0.01947021484375,-0.07012939453125,0.80517578125,1,607,40592741,1015.523193359375,23.3799991607666,-18.897869110107422,618,40640159,0,0,0.0,0.0,0.0,0,618
40691153,40643305,0.58856201171875,-0.0194091796875,-0.07012939453125,0.80517578125,1,608,40644371,1015.5478515625,23.3799991607666,-19.101327896118164,619,40691150,0,0,0.0,0.0,0.0,0,619
40743087,40694675,0.58856201171875,-0.0194091796875,-0.070068359375,0.80517578125,1,609,40695741,1015.537841796875,23.3799991607666,-19.01941680908203,620,40743085,0,0,0.0,0.0,0.0,0,620
40795195,40746860,0.58837890625,-0.01983642578125,-0.07012939453125,0.8052978515625,1,610,40747925,1015.5302734375,23.3799991607666,-18.95600128173828,621,40795192,0,0,0.0,0.0,0.0,0,621
40845193,40797490,0.58843994140625,-0.01983642578125,-0.07000732421875,0.80523681640625,1,611,40798556,1015.50390625,23.3799991607666,-18.7366886138916,622,40845190,0,0,0.0,0.0,0.0,0,622
40897082,40848675,0.58843994140625,-0.0198974609375,-0.07000732421875,0.80523681640625,1,612,40849741,1015.539306640625,23.3799991607666,-19.029985427856445,623,40897079,0,0,0.0,0.0,0.0,0,623
40943087,40900675,0.58843994140625,-0.01995849609375,-0.0699462890625,0.8052978515625,1,613,40901741,1015.540283203125,23.389999389648438,-19.037912368774414,624,40943084,0,0,0.0,0.0,0.0,0,624
40995120,40952740,0.5885009765625,-0.02008056640625,-0.07012939453125,0.80517578125,1,614,40953806,1015.55029296875,23.389999389648438,-19.122467041015625,625,40995117,0,0,0.0,0.0,0.0,0,625
41040066,41004490,0.588623046875,-0.01995849609375,-0.07012939453125,0.80511474609375,1,615,41005556,1015.523193359375,23.3799991607666,-18.897869110107422,626,41040063,0,0,0.0,0.0,0.0,0,626
41092162,41043924,0.5885009765625,-0.02032470703125,-0.0701904296875,0.80517578125,1,616,41044990,1015.525634765625,23.3799991607666,-18.919008255004883,627,41092159,0,0,0.0,0.0,0.0,0,627
41143084,41095305,0.58856201171875,-0.020263671875,-0.0701904296875,0.80517578125,1,617,41096371,1015.517822265625,23.3799991607666,-18.852949142456055,628,41143081,0,0,0.0,0.0,0.0,0,628
41190156,41148491,0.58856201171875,-0.02032470703125,-0.0701904296875,0.80511474609375,1,618,41149557,1015.528564453125,23.3799991607666,-18.94278907775879,629,41190153,0,0,0.0,0.0,0.0,0,629
41242060,41200490,0.58856201171875,-0.02020263671875,-0.07012939453125,0.80517578125,1,619,41201556,1015.510498046875,23.3799991607666,-18.792177200317383,630,41242057,0,0,0.0,0.0,0.0,0,630
41295190,41252739,0.58868408203125,-0.0205078125,-0.07025146484375,0.8050537109375,1,620,41253805,1015.544189453125,23.389999389648438,-19.072261810302734,631,41295187,0,0,0.0,0.0,0.0,0,631
41340155,41304490,0.588623046875,-0.02044677734375,-0.070068359375,0.80511474609375,1,621,41305556,1015.55908203125,23.389999389648438,-19.19645118713379,632,41340152,0,0,0.0,0.0,0.0,0,632
41390151,41341675,0.588623046875,-0.01904296875,-0.06890869140625,0.80523681640625,1,622,41342741,1015.552978515625,23.389999389648438,-19.143604278564453,633,41390148,0,0,0.0,0.0,0.0,0,633
41442059,41394555,0.58856201171875,-0.0186767578125,-0.06842041015625,0.80535888671875,1,623,41395621,1015.544189453125,23.399999618530273,-19.072261810302734,634,41442056,0,0,0.0,0.0,0.0,0,634
41495104,41446675,0.5885009765625,-0.018798828125,-0.068359375,0.80535888671875,1,624,41447741,1015.5576171875,23.389999389648438,-19.183238983154297,635,41495101,0,0,0.0,0.0,0.0,0,635
41541127,41498739,0.5885009765625,-0.01873779296875,-0.06829833984375,0.805419921875,1,625,41499805,1015.526123046875,23.3799991607666,-18.921649932861328,636,41541124,0,0,0.0,0.0,0.0,0,636
41593067,41550860,0.58843994140625,-0.01873779296875,-0.068115234375,0.80548095703125,1,626,41551926,1015.562744140625,23.399999618530273,-19.22551727294922,637,41593064,0,0,0.0,0.0,0.0,0,637
41645187,41602860,0.58856201171875,-0.01861572265625,-0.06805419921875,0.80535888671875,1,627,41603925,1015.51806640625,23.389999389648438,-18.855592727661133,638,41645184,0,0,0.0,0.0,0.0,0,638
41691075,41654675,0.58856201171875,-0.01861572265625,-0.06805419921875,0.80535888671875,1,628,41655741,1015.556884765625,23.399999618530273,-19.175312042236328,639,41691072,0,0,0.0,0.0,0.0,0,639
41740190,41692490,0.588623046875,-0.01873779296875,-0.06805419921875,0.80535888671875,1,629,41693556,1015.509765625,23.389999389648438,-18.784250259399414,640,41740187,0,0,0.0,0.0,0.0,0,640
41793064,41745555,0.58856201171875,-0.0186767578125,-0.0679931640625,0.80535888671875,1,630,41746621,1015.50537109375,23.389999389648438,-18.74989891052246,641,41793062,0,0,0.0,0.0,0.0,0,641
41845186,41797490,0.588623046875,-0.01837158203125,-0.0675048828125,0.80535888671875,1,631,41798556,1015.526611328125,23.399999618530273,-18.92693519592285,642,41845183,0,0,0.0,0.0,0.0,0,642
41897074,41849490,0.58880615234375,-0.01715087890625,-0.0655517578125,0.805419921875,1,632,41850556,1015.539794921875,23.399999618530273,-19.03527069091797,643,41897071,0,0,0.0,0.0,0.0,0,643
41944060,41901675,0.588623046875,-0.01629638671875,-0.06439208984375,0.8056640625,1,633,41902741,1015.55615234375,23.399999618530273,-19.170028686523438,644,41944057,0,0,0.0,0.0,0.0,0,644
41990060,41953739,0.58880615234375,-0.01690673828125,-0.064697265625,0.8055419921875,1,634,41954805,1015.554931640625,23.399999618530273,-19.15945816040039,645,41990057,0,0,0.0,0.0,0.0,0,645
42040200,41992490,0.58880615234375,-0.0157470703125,-0.06298828125,0.8056640625,1,635,41993556,1015.532470703125,23.399999618530273,-18.974496841430664,646,42040197,0,0,0.0,0.0,0.0,0,646
42092152,42044555,0.5887451171875,-0.01629638671875,-0.0635986328125,0.8056640625,1,636,42045621,1015.53125,23.399999618530273,-18.96392822265625,647,42092149,0,0,0.0,0.0,0.0,0,647
42145185,42096675,0.5887451171875,-0.0162353515625,-0.06341552734375,0.8056640625,1,637,42097741,1015.555908203125,23.399999618530273,-19.16738510131836,648,42145182,0,0,0.0,0.0,0.0,0,648
42191079,42148924,0.58868408203125,-0.015869140625,-0.063232421875,0.80572509765625,1,638,42149990,1015.53271484375,23.40999984741211,-18.97713851928711,649,42191076,0,0,0.0,0.0,0.0,0,649
42243062,42201490,0.58868408203125,-0.015869140625,-0.06317138671875,0.80572509765625,1,639,42202556,1015.538330078125,23.399999618530273,-19.022058486938477,650,42243059,0,0,0.0,0.0,0.0,0,650
42291069,42254860,0.58868408203125,-0.0159912109375,-0.06341552734375,0.80572509765625,1,640,42255926,1015.533447265625,23.40999984741211,-18.982423782348633,651,42291066,0,0,0.0,0.0,0.0,0,651
42341087,42292675,0.58880615234375,-0.015869140625,-0.0633544921875,0.8056640625,1,641,42293741,1015.489013671875,23.399999618530273,-18.615140914916992,652,42341084,0,0,0.0,0.0,0.0,0,652
42393059,42345555,0.5887451171875,-0.015869140625,-0.0633544921875,0.8056640625,1,642,42346621,1015.566162109375,23.40999984741211,-19.25458335876465,653,42393056,0,0,0.0,0.0,0.0,0,653
42445078,42397490,0.58868408203125,-0.01617431640625,-0.06341552734375,0.8056640625,1,643,42398556,1015.561279296875,23.40999984741211,-19.214946746826172,654,42445075,0,0,0.0,0.0,0.0,0,654
42491060,42448740,0.5887451171875,-0.01629638671875,-0.06341552734375,0.8056640625,1,644,42449805,1015.54345703125,23.40999984741211,-19.064334869384766,655,42491057,0,0,0.0,0.0,0.0,0,655
42543147,42500675,0.5887451171875,-0.017578125,-0.064208984375,0.80560302734375,1,645,42501741,1015.542724609375,23.40999984741211,-19.059051513671875,656,42543144,0,0,0.0,0.0,0.0,0,656
42594059,42552490,0.5885009765625,-0.01641845703125,-0.063232421875,0.80584716796875,1,646,42553556,1015.549072265625,23.420000076293945,-19.111896514892578,657,42594057,0,0,0.0,0.0,0.0,0,657
42641075,42604739,0.58868408203125,-0.0179443359375,-0.06414794921875,0.80560302734375,1,647,42605805,1015.52587890625,23.40999984741211,-18.919008255004883,658,42641072,0,0,0.0,0.0,0.0,0,658
42691066,42642675,0.5887451171875,-0.01800537109375,-0.0643310546875,0.80560302734375,1,648,42643741,1015.55615234375,23.40999984741211,-19.170028686523438,659,42691063,0,0,0.0,0.0,0.0,0,659
42743060,42695490,0.5887451171875,-0.01800537109375,-0.0643310546875,0.8055419921875,1,649,42696556,1015.538330078125,23.40999984741211,-19.022058486938477,660,42743057,0,0,0.0,0.0,0.0,0,660
42795226,42747306,0.5888671875,-0.01910400390625,-0.065185546875,0.80535888671875,1,650,42748372,1015.5419921875,23.40999984741211,-19.05376625061035,661,42795223,0,0,0.0,0.0,0.0,0,661
42842060,42799739,0.5887451171875,-0.01788330078125,-0.0648193359375,0.8055419921875,1,651,42800805,1015.541015625,23.40999984741211,-19.045839309692383,662,42842057,0,0,0.0,0.0,0.0,0,662
42899060,42851490,0.58843994140625,-0.01837158203125,-0.0660400390625,0.8056640625,1,652,42852556,1015.52490234375,23.40999984741211,-18.911081314086914,663,42899057,0,0,0.0,0.0,0.0,0,663
42940125,42903924,0.58782958984375,-0.01995849609375,-0.0679931640625,0.80584716796875,1,653,42904990,1015.51708984375,23.40999984741211,-18.847665786743164,664,42940122,0,0,0.0,0.0,0.0,0,664
42995139,42941490,0.58782958984375,-0.01727294921875,-0.06585693359375,0.80615234375,1,654,42942556,1015.556884765625,23.40999984741211,-19.175312042236328,665,42995136,0,0,0.0,0.0,0.0,0,665
43040188,42998490,0.58782958984375,-0.01617431640625,-0.06488037109375,0.80621337890625,1,655,42999556,1015.565673828125,23.420000076293945,-19.249298095703125,666,43040185,0,0,0.0,0.0,0.0,0,666
43092193,43050490,0.58795166015625,-0.0157470703125,-0.064453125,0.80615234375,1,656,43051556,1015.5615234375,23.40999984741211,-19.214946746826172,667,43092190,0,0,0.0,0.0,0.0,0,667
43145224,43102924,0.58795166015625,-0.01910400390625,-0.06719970703125,0.805908203125,1,657,43103990,1015.546142578125,23.420000076293945,-19.088115692138672,668,43145221,0,0,0.0,0.0,0.0,0,668
43191062,43154860,0.58795166015625,-0.01898193359375,-0.06707763671875,0.805908203125,1,658,43155925,1015.4970703125,23.40999984741211,-18.68120002746582,669,43191059,0,0,0.0,0.0,0.0,0,669
43240226,43192490,0.587890625,-0.01922607421875,-0.0673828125,0.805908203125,1,659,43193556,1015.551513671875,23.40999984741211,-19.13303565979004,670,43240223,0,0,0.0,0.0,0.0,0,670
43294059,43246490,0.58795166015625,-0.01934814453125,-0.0675048828125,0.80584716796875,1,660,43247556,1015.5390625,23.40999984741211,-19.029985427856445,671,43294056,0,0,0.0,0.0,0.0,0,671
43341060,43298675,0.58782958984375,-0.02020263671875,-0.0682373046875,0.80584716796875,1,661,43299741,1015.5439453125,23.40999984741211,-19.06962013244629,672,43341057,0,0,0.0,0.0,0.0,0,672
43392190,43350490,0.587890625,-0.0206298828125,-0.06866455078125,0.8057861328125,1,662,43351556,1015.557373046875,23.40999984741211,-19.18059730529785,673,43392187,0,0,0.0,0.0,0.0,0,673
43444060,43402490,0.5880126953125,-0.02093505859375,-0.06890869140625,0.8056640625,1,663,43403556,1015.53857421875,23.40999984741211,-19.024700164794922,674,43444057,0,0,0.0,0.0,0.0,0,674
43491059,43454739,0.5880126953125,-0.0218505859375,-0.069580078125,0.8055419921875,1,664,43455805,1015.51123046875,23.40999984741211,-18.797460556030273,675,43491056,0,0,0.0,0.0,0.0,0,675
43541086,43493490,0.587890625,-0.021484375,-0.0694580078125,0.8056640625,1,665,43494556,1015.53466796875,23.40999984741211,-18.992992401123047,676,43541083,0,0,0.0,0.0,0.0,0,676
43593114,43545490,0.587890625,-0.0216064453125,-0.06951904296875,0.8056640625,1,666,43546556,1015.54931640625,23.40999984741211,-19.114540100097656,677,43593111,0,0,0.0,0.0,0.0,0,677
43640141,43598490,0.587890625,-0.02117919921875,-0.06915283203125,0.8056640625,1,667,43599556,1015.554443359375,23.40999984741211,-19.156816482543945,678,43640138,0,0,0.0,0.0,0.0,0,678
43693113,43650924,0.5880126953125,-0.0218505859375,-0.069580078125,0.8055419921875,1,668,43651990,1015.560546875,23.40999984741211,-19.207019805908203,679,43693110,0,0,0.0,0.0,0.0,0,679
43744060,43702490,0.58807373046875,-0.02166748046875,-0.06939697265625,0.8055419921875,1,669,43703556,1015.5185546875,23.40999984741211,-18.858234405517578,680,43744057,0,0,0.0,0.0,0.0,0,680
43791068,43754860,0.588134765625,-0.02191162109375,-0.06951904296875,0.80548095703125,1,670,43755926,1015.56396484375,23.40999984741211,-19.236085891723633,681,43791065,0,0,0.0,0.0,0.0,0,681
43841074,43792675,0.588134765625,-0.02178955078125,-0.06939697265625,0.80548095703125,1,671,43793741,1015.51806640625,23.40999984741211,-18.855592727661133,682,43841071,0,0,0.0,0.0,0.0,0,682
43899060,43845305,0.588134765625,-0.0218505859375,-0.0694580078125,0.80548095703125,1,672,43846371,1015.549560546875,23.40999984741211,-19.1171817779541,683,43899057,0,0,0.0,0.0,0.0,0,683
43942059,43900490,0.588134765625,-0.021728515625,-0.0694580078125,0.80548095703125,1,673,43901556,1015.546142578125,23.40999984741211,-19.088115692138672,684,43942057,0,0,0.0,0.0,0.0,0,684
43995132,43952675,0.588134765625,-0.021728515625,-0.06939697265625,0.80548095703125,1,674,43953741,1015.552001953125,23.40999984741211,-19.135677337646484,685,43995129,0,0,0.0,0.0,0.0,0,685
44041125,44004740,0.58795166015625,-0.02191162109375,-0.06964111328125,0.80560302734375,1,675,44005806,1015.536865234375,23.399999618530273,-19.011489868164062,686,44041122,0,0,0.0,0.0,0.0,0,686
44091125,44042740,0.5880126953125,-0.02197265625,-0.06976318359375,0.8055419921875,1,676,44043806,1015.53662109375,23.40999984741211,-19.008846282958984,687,44091122,0,0,0.0,0.0,0.0,0,687
44143059,44095490,0.5880126953125,-0.0220947265625,-0.06982421875,0.80548095703125,1,677,44096556,1015.550048828125,23.40999984741211,-19.119823455810547,688,44143056,0,0,0.0,0.0,0.0,0,688
44195062,44147490,0.58807373046875,-0.02203369140625,-0.06976318359375,0.80548095703125,1,678,44148556,1015.537353515625,23.40999984741211,-19.014131546020508,689,44195059,0,0,0.0,0.0,0.0,0,689
44241142,44199490,0.588134765625,-0.0220947265625,-0.06988525390625,0.80548095703125,1,679,44200556,1015.55810546875,23.40999984741211,-19.18852424621582,690,44241139,0,0,0.0,0.0,0.0,0,690
44293059,44251490,0.588134765625,-0.022216796875,-0.06988525390625,0.805419921875,1,680,44252556,1015.5341796875,23.40999984741211,-18.987709045410156,691,44293056,0,0,0.0,0.0,0.0,0,691
44340087,44303675,0.588134765625,-0.0228271484375,-0.07025146484375,0.80535888671875,1,681,44304741,1015.52001953125,23.399999618530273,-18.87144660949707,692,44340084,0,0,0.0,0.0,0.0,0,692
44391140,44342740,0.588134765625,-0.0224609375,-0.0703125,0.805419921875,1,682,44343806,1015.548095703125,23.40999984741211,-19.10396957397461,693,44391137,0,0,0.0,0.0,0.0,0,693
44443060,44395490,0.58819580078125,-0.02276611328125,-0.07061767578125,0.8052978515625,1,683,44396556,1015.53125,23.40999984741211,-18.96392822265625,694,44443057,0,0,0.0,0.0,0.0,0,694
44495072,44447490,0.588134765625,-0.0230712890625,-0.07086181640625,0.8052978515625,1,684,44448556,1015.53515625,23.40999984741211,-18.99827766418457,695,44495069,0,0,0.0,0.0,0.0,0,695
44542059,44499675,0.588134765625,-0.02294921875,-0.07086181640625,0.8052978515625,1,685,44500741,1015.556884765625,23.40999984741211,-19.175312042236328,696,44542056,0,0,0.0,0.0,0.0,0,696
44594059,44551675,0.588134765625,-0.0224609375,-0.07037353515625,0.80535888671875,1,686,44552741,1015.52685546875,23.40999984741211,-18.92693519592285,697,44594057,0,0,0.0,0.0,0.0,0,697
44640088,44603675,0.588134765625,-0.02252197265625,-0.070556640625,0.80535888671875,1,687,44604741,1015.533447265625,23.40999984741211,-18.982423782348633,698,44640085,0,0,0.0,0.0,0.0,0,698
44690109,44641860,0.58819580078125,-0.0225830078125,-0.07049560546875,0.80535888671875,1,688,44642925,1015.534423828125,23.40999984741211,-18.9903507232666,699,44690106,0,0,0.0,0.0,0.0,0,699
44742060,44694490,0.588134765625,-0.0225830078125,-0.070556640625,0.80535888671875,1,689,44695556,1015.51806640625,23.40999984741211,-18.855592727661133,700,44742057,0,0,0.0,0.0,0.0,0,700
44794059,44746490,0.5882568359375,-0.02252197265625,-0.0704345703125,0.8052978515625,1,690,44747556,1015.5546875,23.420000076293945,-19.15945816040039,701,44794056,0,0,0.0,0.0,0.0,0,701
44842059,44799675,0.5882568359375,-0.02239990234375,-0.0704345703125,0.8052978515625,1,691,44800741,1015.576171875,23.420000076293945,-19.33649444580078,702,44842056,0,0,0.0,0.0,0.0,0,702
44895060,44852860,0.58819580078125,-0.02227783203125,-0.0703125,0.80535888671875,1,692,44853925,1015.52490234375,23.420000076293945,-18.911081314086914,703,44895057,0,0,0.0,0.0,0.0,0,703
44941060,44904675,0.58819580078125,-0.0223388671875,-0.0704345703125,0.8052978515625,1,693,44905741,1015.542724609375,23.420000076293945,-19.059051513671875,704,44941057,0,0,0.0,0.0,0.0,0,704
44993059,44944740,0.5882568359375,-0.022216796875,-0.07037353515625,0.8052978515625,1,694,44945806,1015.53662109375,23.420000076293945,-19.008846282958984,705,44993057,0,0,0.0,0.0,0.0,0,705
45045097,44997490,0.5882568359375,-0.0223388671875,-0.07037353515625,0.8052978515625,1,695,44998556,1015.568603515625,23.420000076293945,-19.275720596313477,706,45045094,0,0,0.0,0.0,0.0,0,706
45091104,45049490,0.588134765625,-0.022216796875,-0.07037353515625,0.80535888671875,1,696,45050556,1015.531982421875,23.43000030517578,-18.96921157836914,707,45091101,0,0,0.0,0.0,0.0,0,707
45143059,45101490,0.58819580078125,-0.0223388671875,-0.07049560546875,0.8052978515625,1,697,45102556,1015.54296875,23.43000030517578,-19.06169319152832,708,45143057,0,0,0.0,0.0,0.0,0,708
45190093,45153675,0.5882568359375,-0.02325439453125,-0.0711669921875,0.80517578125,1,698,45154741,1015.55126953125,23.43000030517578,-19.130393981933594,709,45190090,0,0,0.0,0.0,0.0,0,709
45242059,45193924,0.58831787109375,-0.02288818359375,-0.07122802734375,0.80517578125,1,699,45194990,1015.54052734375,23.43000030517578,-19.04055404663086,710,45242056,0,0,0.0,0.0,0.0,0,710
45294059,45246305,0.58831787109375,-0.02294921875,-0.07122802734375,0.80517578125,1,700,45247371,1015.508056640625,23.40999984741211,-18.771038055419922,711,45294056,0,0,0.0,0.0,0.0,0,711
45345098,45297490,0.58837890625,-0.0230712890625,-0.07135009765625,0.80511474609375,1,701,45298556,1015.556640625,23.43000030517578,-19.175312042236328,712,45345096,0,0,0.0,0.0,0.0,0,712
45393059,45350675,0.58831787109375,-0.02294921875,-0.07122802734375,0.80517578125,1,702,45351741,1015.508544921875,23.43000030517578,-18.776323318481445,713,45393056,0,0,0.0,0.0,0.0,0,713
45445059,45402860,0.58831787109375,-0.02264404296875,-0.0709228515625,0.80517578125,1,703,45403926,1015.548583984375,23.43000030517578,-19.109254837036133,714,45445057,0,0,0.0,0.0,0.0,0,714
45491109,45454675,0.58831787109375,-0.022705078125,-0.07110595703125,0.80517578125,1,704,45455741,1015.519287109375,23.420000076293945,-18.8635196685791,715,45491106,0,0,0.0,0.0,0.0,0,715
45541109,45492740,0.5882568359375,-0.02264404296875,-0.0709228515625,0.80523681640625,1,705,45493805,1015.53759765625,23.43000030517578,-19.016773223876953,716,45541106,0,0,0.0,0.0,0.0,0,716
45592059,45544305,0.5882568359375,-0.02264404296875,-0.07098388671875,0.80523681640625,1,706,45545371,1015.547119140625,23.43000030517578,-19.09604263305664,717,45592056,0,0,0.0,0.0,0.0,0,717
45644059,45596490,0.5882568359375,-0.022705078125,-0.07110595703125,0.80517578125,1,707,45597556,1015.517578125,23.43000030517578,-18.85030746459961,718,45644057,0,0,0.0,0.0,0.0,0,718
45690069,45648490,0.5882568359375,-0.02264404296875,-0.0711669921875,0.80523681640625,1,708,45649556,1015.515869140625,23.43000030517578,-18.837095260620117,719,45690066,0,0,0.0,0.0,0.0,0,719
45742060,45699675,0.58831787109375,-0.0225830078125,-0.0711669921875,0.80517578125,1,709,45700741,1015.55810546875,23.43000030517578,-19.18852424621582,720,45742057,0,0,0.0,0.0,0.0,0,720
45794059,45751739,0.58837890625,-0.02227783203125,-0.07086181640625,0.80517578125,1,710,45752805,1015.55908203125,23.440000534057617,-19.19645118713379,721,45794056,0,0,0.0,0.0,0.0,0,721
45845080,45803490,0.5885009765625,-0.02227783203125,-0.07086181640625,0.8050537109375,1,711,45804556,1015.536376953125,23.43000030517578,-19.00620460510254,722,45845077,0,0,0.0,0.0,0.0,0,722
45897059,45855490,0.5885009765625,-0.022216796875,-0.07073974609375,0.80511474609375,1,712,45856556,1015.54736328125,23.43000030517578,-19.09868621826172,723,45897057,0,0,0.0,0.0,0.0,0,723
45945060,45908740,0.58843994140625,-0.0223388671875,-0.07086181640625,0.80511474609375,1,713,45909805,1015.525146484375,23.43000030517578,-18.91372299194336,724,45945057,0,0,0.0,0.0,0.0,0,724
45991095,45948675,0.58843994140625,-0.0223388671875,-0.07080078125,0.80511474609375,1,714,45949741,1015.560302734375,23.43000030517578,-19.204378128051758,725,45991092,0,0,0.0,0.0,0.0,0,725
46043072,46001555,0.5885009765625,-0.0223388671875,-0.07080078125,0.8050537109375,1,715,46002621,1015.541748046875,23.43000030517578,-19.051124572753906,726,46043069,0,0,0.0,0.0,0.0,0,726
46095089,46053490,0.588623046875,-0.0223388671875,-0.07073974609375,0.80499267578125,1,716,46054556,1015.53466796875,23.43000030517578,-18.992992401123047,727,46095086,0,0,0.0,0.0,0.0,0,727
46142060,46105675,0.588623046875,-0.02239990234375,-0.0706787109375,0.80499267578125,1,717,46106741,1015.541748046875,23.43000030517578,-19.051124572753906,728,46142057,0,0,0.0,0.0,0.0,0,728
46192060,46143740,0.5885009765625,-0.0223388671875,-0.07061767578125,0.80511474609375,1,718,46144806,1015.560302734375,23.43000030517578,-19.204378128051758,729,46192057,0,0,0.0,0.0,0.0,0,729
46244074,46196306,0.58856201171875,-0.0223388671875,-0.07061767578125,0.8050537109375,1,719,46197371,1015.546142578125,23.43000030517578,-19.088115692138672,730,46244071,0,0,0.0,0.0,0.0,0,730
46295077,46247490,0.5885009765625,-0.02227783203125,-0.07061767578125,0.80511474609375,1,720,46248556,1015.547119140625,23.43000030517578,-19.09604263305664,731,46295074,0,0,0.0,0.0,0.0,0,731
46342059,46299675,0.58843994140625,-0.022216796875,-0.070556640625,0.80517578125,1,721,46300741,1015.558349609375,23.43000030517578,-19.18852424621582,732,46342057,0,0,0.0,0.0,0.0,0,732
46394069,46351859,0.58843994140625,-0.022216796875,-0.07061767578125,0.80517578125,1,722,46352925,1015.557861328125,23.43000030517578,-19.185882568359375,733,46394066,0,0,0.0,0.0,0.0,0,733
46440059,46403740,0.58856201171875,-0.022216796875,-0.070556640625,0.8050537109375,1,723,46404806,1015.5068359375,23.420000076293945,-18.760469436645508,734,46440057,0,0,0.0,0.0,0.0,0,734
46492059,46443675,0.58856201171875,-0.02227783203125,-0.07049560546875,0.8050537109375,1,724,46444741,1015.546630859375,23.440000534057617,-19.093400955200195,735,46492057,0,0,0.0,0.0,0.0,0,735
46543069,46495490,0.588623046875,-0.02227783203125,-0.070556640625,0.8050537109375,1,725,46496556,1015.557373046875,23.43000030517578,-19.18059730529785,736,46543066,0,0,0.0,0.0,0.0,0,736
46595075,46547305,0.588623046875,-0.0218505859375,-0.07012939453125,0.8050537109375,1,726,46548371,1015.51513671875,23.43000030517578,-18.831811904907227,737,46595072,0,0,0.0,0.0,0.0,0,737
46641168,46599490,0.58856201171875,-0.0218505859375,-0.07012939453125,0.80511474609375,1,727,46600556,1015.525146484375,23.43000030517578,-18.91372299194336,738,46641165,0,0,0.0,0.0,0.0,0,738
46692059,46650490,0.588623046875,-0.02191162109375,-0.070068359375,0.8050537109375,1,728,46651556,1015.536376953125,23.43000030517578,-19.00620460510254,739,46692057,0,0,0.0,0.0,0.0,0,739
46745109,46702740,0.58868408203125,-0.02227783203125,-0.0706787109375,0.804931640625,1,729,46703806,1015.546142578125,23.43000030517578,-19.088115692138672,740,46745106,0,0,0.0,0.0,0.0,0,740
46790060,46754490,0.58868408203125,-0.0223388671875,-0.07073974609375,0.804931640625,1,730,46755556,1015.550048828125,23.43000030517578,-19.119823455810547,741,46790057,0,0,0.0,0.0,0.0,0,741
46845110,46791490,0.5887451171875,-0.02239990234375,-0.07073974609375,0.804931640625,1,731,46792556,1015.529052734375,23.43000030517578,-18.945430755615234,742,46845107,0,0,0.0,0.0,0.0,0,742
46894069,46846555,0.58868408203125,-0.02227783203125,-0.07073974609375,0.804931640625,1,732,46847621,1015.530517578125,23.440000534057617,-18.958642959594727,743,46894066,0,0,0.0,0.0,0.0,0,743
46940059,46898490,0.58868408203125,-0.02227783203125,-0.07061767578125,0.80499267578125,1,733,46899556,1015.55615234375,23.440000534057617,-19.170028686523438,744,46940057,0,0,0.0,0.0,0.0,0,744
46993065,46950675,0.58868408203125,-0.02227783203125,-0.07061767578125,0.80499267578125,1,734,46951741,1015.51123046875,23.43000030517578,-18.797460556030273,745,46993062,0,0,0.0,0.0,0.0,0,745
47040066,47003924,0.58868408203125,-0.02215576171875,-0.07061767578125,0.80499267578125,1,735,47004990,1015.512451171875,23.43000030517578,-18.80803108215332,746,47040063,0,0,0.0,0.0,0.0,0,746
47095072,47041490,0.58868408203125,-0.022216796875,-0.0706787109375,0.80499267578125,1,736,47042556,1015.55126953125,23.43000030517578,-19.130393981933594,747,47095069,0,0,0.0,0.0,0.0,0,747
