t_us,state,batteryVoltage,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq,fin_cmd_rad
11213322,2,4.002539158,11212251,0.267456055,-0.115844727,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,-0.005859375,-0.001953125,0.001953125,119,11213316,1024.608643,27.56999969,-93.92652893,120,0,0,0,0,0,0,0,0,0
11216376,2,4.002539158,11215305,0.267456055,-0.115844727,-0.241638184,0.925537109,0,0.03125,0.01953125,-0.03125,-0.005859375,-0.001953125,0.001953125,120,11216371,1024.608643,27.56999969,-93.92652893,121,0,0,0,0,0,0,0,0,0
11226322,2,4.015429497,11225251,0.267456055,-0.115844727,-0.241638184,0.925537109,0,0.03125,0.01953125,-0.03125,0,0,0,121,11226317,1024.608643,27.56999969,-93.92652893,122,0,0,0,0,0,0,0,0,0
11230376,2,3.99609375,11229305,0.267456055,-0.115844727,-0.241638184,0.925537109,0,0.03125,0.01953125,-0.03125,0,0,0,122,11230370,1024.628906,27.56999969,-94.09300232,123,0,0,0,0,0,0,0,0,0
11234322,2,4.015429497,11233251,0.267456055,-0.115844727,-0.241638184,0.925537109,0,0.03125,0.01953125,-0.03125,0.005859375,0.001953125,-0.00390625,123,11234317,1024.628906,27.56999969,-94.09300232,124,0,0,0,0,0,0,0,0,0
11237376,2,4.002539158,11236305,0.26751709,-0.115844727,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.005859375,0.001953125,-0.00390625,124,11237371,1024.628906,27.56999969,-94.09300232,125,0,0,0,0,0,0,0,0,0
11247322,2,4.015429497,11246251,0.26751709,-0.115844727,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.00390625,-0.00390625,-0.0078125,125,11247317,1024.634033,27.55999947,-94.13527679,126,0,0,0,0,0,0,0,0,0
11251376,2,4.002539158,11250305,0.26751709,-0.115844727,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.00390625,-0.00390625,-0.0078125,126,11251370,1024.634033,27.55999947,-94.13527679,127,0,0,0,0,0,0,0,0,0
11255322,2,4.015429497,11254251,0.26751709,-0.115844727,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.001953125,-0.005859375,0,127,11255317,1024.634033,27.55999947,-94.13527679,128,0,0,0,0,0,0,0,0,0
11258376,2,4.002539158,11257305,0.26751709,-0.115783691,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.001953125,-0.005859375,0,128,11258371,1024.634033,27.55999947,-94.13527679,129,0,0,0,0,0,0,0,0,0
11268322,2,4.015429497,11267251,0.26751709,-0.115783691,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.005859375,0.001953125,-0.009765625,129,11268317,1024.647705,27.56999969,-94.24625397,130,0,0,0,0,0,0,0,0,0
11272376,2,4.002539158,11271305,0.26751709,-0.115783691,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.005859375,0.001953125,-0.009765625,130,11272370,1024.647705,27.56999969,-94.24625397,131,0,0,0,0,0,0,0,0,0
11276322,2,4.002539158,11275251,0.26751709,-0.115783691,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.00390625,-0.00390625,-0.005859375,131,11276317,1024.647705,27.56999969,-94.24625397,132,0,0,0,0,0,0,0,0,0
11282376,2,4.002539158,11281305,0.267578125,-0.115722656,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.00390625,-0.00390625,-0.005859375,132,11282371,1024.647705,27.56999969,-94.24625397,133,0,0,0,0,0,0,0,0,0
11289322,2,4.015429497,11288251,0.267578125,-0.115722656,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0,0,-0.00390625,133,11289317,1024.630859,27.55999947,-94.1088562,134,0,0,0,0,0,0,0,0,0
11292376,2,4.002539158,11291305,0.267578125,-0.115722656,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0,0,-0.00390625,134,11292371,1024.630859,27.55999947,-94.1088562,135,0,0,0,0,0,0,0,0,0
11296322,2,4.015429497,11295251,0.267578125,-0.115722656,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.001953125,0.001953125,0,135,11296316,1024.630859,27.55999947,-94.1088562,136,0,0,0,0,0,0,0,0,0
11302376,2,3.99609375,11301305,0.267578125,-0.115722656,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.001953125,0.001953125,0,136,11302371,1024.630859,27.55999947,-94.1088562,137,0,0,0,0,0,0,0,0,0
11309322,2,4.008984566,11308251,0.267578125,-0.115722656,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.00390625,-0.00390625,-0.00390625,137,11309317,1024.648438,27.56999969,-94.25418091,138,0,0,0,0,0,0,0,0,0
11312376,2,4.002539158,11311305,0.26763916,-0.115722656,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,0.00390625,-0.00390625,-0.00390625,138,11312371,1024.648438,27.56999969,-94.25418091,139,0,0,0,0,0,0,0,0,0
11318322,2,4.008984566,11317251,0.26763916,-0.115722656,-0.241577148,0.925537109,0,0.03125,0.01953125,-0.03125,-0.00390625,0,0.00390625,139,11318317,1024.648438,27.56999969,-94.25418091,140,0,0,0,0,0,0,0,0,0
11322322,2,4.008984566,11321251,0.26763916,-0.115722656,-0.241577148,0.925537109,3,-0.0078125,0.01171875,-0.0234375,-0.00390625,0,0.00390625,140,11322317,1024.648438,27.56999969,-94.25418091,141,0,0,0,0,0,0,0,0,0
11329376,2,3.989648342,11328305,0.267578125,-0.115722656,-0.241577148,0.925537109,0,-0.0078125,0.01171875,-0.0234375,-0.00390625,0,0.00390625,141,11329371,1024.629639,27.55999947,-94.09828186,142,0,0,0,0,0,0,0,0,0
11335322,2,3.99609375,11334251,0.267578125,-0.115722656,-0.241577148,0.925537109,0,-0.0078125,0.01171875,-0.0234375,0.00390625,0.001953125,0,142,11335317,1024.629639,27.55999947,-94.09828186,143,0,0,0,0,0,0,0,0,0
11341376,2,3.99609375,11340305,0.26763916,-0.115722656,-0.241516113,0.925537109,0,-0.0078125,0.01171875,-0.0234375,0.00390625,0.001953125,0,143,11341371,1024.629639,27.55999947,-94.09828186,144,0,0,0,0,0,0,0,0,0
11345322,2,4.015429497,11344251,0.26763916,-0.115722656,-0.241516113,0.925537109,0,-0.0078125,0.01171875,-0.0234375,-0.005859375,0.00390625,-0.001953125,144,11345316,1024.635742,27.55999947,-94.14849091,145,0,0,0,0,0,0,0,0,0
11352376,2,4.002539158,11351305,0.26763916,-0.115722656,-0.241516113,0.925537109,0,-0.0078125,0.01171875,-0.0234375,-0.005859375,0.00390625,-0.001953125,145,11352371,1024.635742,27.55999947,-94.14849091,146,0,0,0,0,0,0,0,0,0
11357322,2,4.002539158,11356251,0.26763916,-0.115722656,-0.241516113,0.925537109,0,-0.0078125,0.01171875,-0.0234375,-0.00390625,-0.001953125,0,146,11357316,1024.635742,27.55999947,-94.14849091,147,0,0,0,0,0,0,0,0,0
11421376,2,4.002539158,11420305,0.26763916,-0.115722656,-0.241577148,0.925537109,0,-0.0078125,0.01171875,-0.0234375,-0.00390625,-0.001953125,0,147,11421371,1024.620605,27.56999969,-94.02429962,148,0,0,0,0,0,0,0,0,0
11429268,2,4.015429497,11428196,0.267578125,-0.115661621,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,-0.00390625,-0.001953125,0,148,11429262,1024.618408,27.56999969,-94.00580597,149,0,0,0,0,0,0,0,0,0
11437322,2,4.002539158,11436251,0.267578125,-0.115661621,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,0.00390625,-0.005859375,-0.00390625,149,11437316,1024.618408,27.56999969,-94.00580597,150,0,0,0,0,0,0,0,0,0
11443376,2,4.002539158,11442305,0.26763916,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,0.00390625,-0.005859375,-0.00390625,150,11443371,1024.618408,27.56999969,-94.00580597,151,0,0,0,0,0,0,0,0,0
11450322,2,4.002539158,11449251,0.26763916,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,-0.00390625,0.001953125,0.00390625,151,11450317,1024.634277,27.56999969,-94.13527679,152,0,0,0,0,0,0,0,0,0
11453376,2,3.99609375,11452305,0.26763916,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,-0.00390625,0.001953125,0.00390625,152,11453371,1024.634277,27.56999969,-94.13527679,153,0,0,0,0,0,0,0,0,0
11458322,2,3.99609375,11457251,0.26763916,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,0.00390625,-0.001953125,0.001953125,153,11458316,1024.634277,27.56999969,-94.13527679,154,0,0,0,0,0,0,0,0,0
11464376,2,4.002539158,11463305,0.26763916,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,0.00390625,-0.001953125,0.001953125,154,11464371,1024.619141,27.57999992,-94.01108551,155,0,0,0,0,0,0,0,0,0
11471322,2,4.002539158,11470251,0.26763916,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,-0.005859375,-0.00390625,0,155,11471317,1024.619141,27.57999992,-94.01108551,156,0,0,0,0,0,0,0,0,0
11474376,2,3.989648342,11473305,0.267578125,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,-0.005859375,-0.00390625,0,156,11474371,1024.619141,27.57999992,-94.01108551,157,0,0,0,0,0,0,0,0,0
11479322,2,4.002539158,11478251,0.267578125,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,0.0078125,0.00390625,-0.001953125,157,11479316,1024.619141,27.57999992,-94.01108551,158,0,0,0,0,0,0,0,0,0
11485376,2,4.008984566,11484305,0.26763916,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,0.0078125,0.00390625,-0.001953125,158,11485371,1024.665527,27.56999969,-94.39422607,159,0,0,0,0,0,0,0,0,0
11492322,2,4.002539158,11491251,0.26763916,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,0.01171875,-0.0234375,0.001953125,0.00390625,0.00390625,159,11492317,1024.665527,27.56999969,-94.39422607,160,0,0,0,0,0,0,0,0,0
11495322,2,4.002539158,11494251,0.26763916,-0.115539551,-0.241455078,0.925598145,3,-0.0078125,-0.01953125,0.04296875,0.001953125,0.00390625,0.00390625,160,11495317,1024.665527,27.56999969,-94.39422607,161,0,0,0,0,0,0,0,0,0
11501376,2,4.002539158,11500305,0.267578125,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0.001953125,0.00390625,0.00390625,161,11501371,1024.665527,27.56999969,-94.39422607,162,0,0,0,0,0,0,0,0,0
11507322,2,4.008984566,11506251,0.267578125,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0,-0.001953125,0,162,11507317,1024.628418,27.55999947,-94.08771515,163,0,0,0,0,0,0,0,0,0
11514376,2,4.015429497,11513305,0.267578125,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0,-0.001953125,0,163,11514371,1024.628418,27.55999947,-94.08771515,164,0,0,0,0,0,0,0,0,0
11520322,2,4.008984566,11519251,0.267578125,-0.115539551,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0,-0.0078125,0.00390625,164,11520317,1024.628418,27.55999947,-94.08771515,165,0,0,0,0,0,0,0,0,0
11526376,2,4.015429497,11525305,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0,-0.0078125,0.00390625,165,11526371,1024.666016,27.56999969,-94.39686584,166,0,0,0,0,0,0,0,0,0
11531322,2,4.002539158,11530251,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0.001953125,-0.001953125,0.001953125,166,11531316,1024.666016,27.56999969,-94.39686584,167,0,0,0,0,0,0,0,0,0
11538376,2,4.002539158,11537305,0.26751709,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0.001953125,-0.001953125,0.001953125,167,11538371,1024.666016,27.56999969,-94.39686584,168,0,0,0,0,0,0,0,0,0
11544322,2,4.002539158,11543251,0.26751709,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0.00390625,-0.00390625,0.00390625,168,11544317,1024.656982,27.56999969,-94.32288361,169,0,0,0,0,0,0,0,0,0
11550376,2,4.002539158,11549305,0.26751709,-0.115478516,-0.241455078,0.92565918,0,-0.0078125,-0.01953125,0.04296875,0.00390625,-0.00390625,0.00390625,169,11550371,1024.656982,27.56999969,-94.32288361,170,0,0,0,0,0,0,0,0,0
11555322,2,4.002539158,11554251,0.26751709,-0.115478516,-0.241455078,0.92565918,0,-0.0078125,-0.01953125,0.04296875,-0.005859375,0,0,170,11555317,1024.656982,27.56999969,-94.32288361,171,0,0,0,0,0,0,0,0,0
11562376,2,4.002539158,11561305,0.26751709,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,-0.005859375,0,0,171,11562371,1024.613037,27.56999969,-93.96352386,172,0,0,0,0,0,0,0,0,0
11568322,2,4.002539158,11567251,0.26751709,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0.005859375,0,0.001953125,172,11568317,1024.613037,27.56999969,-93.96352386,173,0,0,0,0,0,0,0,0,0
11571376,2,4.002539158,11570305,0.26751709,-0.115478516,-0.241455078,0.92565918,0,-0.0078125,-0.01953125,0.04296875,0.005859375,0,0.001953125,173,11571371,1024.613037,27.56999969,-93.96352386,174,0,0,0,0,0,0,0,0,0
11576322,2,4.002539158,11575251,0.26751709,-0.115478516,-0.241455078,0.92565918,0,-0.0078125,-0.01953125,0.04296875,0.005859375,-0.00390625,0,174,11576316,1024.613037,27.56999969,-93.96352386,175,0,0,0,0,0,0,0,0,0
11583376,2,4.015429497,11582305,0.26751709,-0.115478516,-0.241394043,0.92565918,0,-0.0078125,-0.01953125,0.04296875,0.005859375,-0.00390625,0,175,11583371,1024.644287,27.55999947,-94.21983337,176,0,0,0,0,0,0,0,0,0
11589322,2,4.002539158,11588251,0.26751709,-0.115478516,-0.241394043,0.92565918,0,-0.0078125,-0.01953125,0.04296875,0.001953125,0,0.001953125,176,11589317,1024.644287,27.55999947,-94.21983337,177,0,0,0,0,0,0,0,0,0
11592376,2,4.015429497,11591305,0.26751709,-0.115478516,-0.241394043,0.92565918,0,-0.0078125,-0.01953125,0.04296875,0.001953125,0,0.001953125,177,11592371,1024.644287,27.55999947,-94.21983337,178,0,0,0,0,0,0,0,0,0
11596322,2,4.002539158,11595251,0.26751709,-0.115478516,-0.241394043,0.92565918,0,-0.0078125,-0.01953125,0.04296875,-0.005859375,0.001953125,0,178,11596316,1024.644287,27.55999947,-94.21983337,179,0,0,0,0,0,0,0,0,0
11603376,2,4.002539158,11602305,0.26751709,-0.115478516,-0.241394043,0.92565918,0,-0.0078125,-0.01953125,0.04296875,-0.005859375,0.001953125,0,179,11603371,1024.614014,27.55999947,-93.97145081,180,0,0,0,0,0,0,0,0,0
11609322,2,4.008984566,11608251,0.26751709,-0.115478516,-0.241394043,0.92565918,0,-0.0078125,-0.01953125,0.04296875,-0.0078125,-0.00390625,-0.005859375,180,11609317,1024.614014,27.55999947,-93.97145081,181,0,0,0,0,0,0,0,0,0
11612376,2,4.002539158,11611305,0.26751709,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01953125,0.04296875,-0.0078125,-0.00390625,-0.005859375,181,11612371,1024.614014,27.55999947,-93.97145081,182,0,0,0,0,0,0,0,0,0
11616322,2,4.015429497,11615251,0.26751709,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0.001953125,0,-0.005859375,182,11616316,1024.614014,27.55999947,-93.97145081,183,0,0,0,0,0,0,0,0,0
11626376,2,4.008984566,11625305,0.267578125,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0.001953125,0,-0.005859375,183,11626371,1024.626953,27.55999947,-94.07714844,184,0,0,0,0,0,0,0,0,0
11632322,2,4.002539158,11631251,0.267578125,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01953125,0.04296875,0,0,0,184,11632317,1024.626953,27.55999947,-94.07714844,185,0,0,0,0,0,0,0,0,0
11635322,2,4.002539158,11634251,0.267578125,-0.115478516,-0.241516113,0.925598145,3,-0.0078125,-0.01171875,0.00390625,0,0,0,185,11635317,1024.626953,27.55999947,-94.07714844,186,0,0,0,0,0,0,0,0,0
11638376,2,4.008984566,11637305,0.267578125,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0,0,0,186,11638371,1024.626953,27.55999947,-94.07714844,187,0,0,0,0,0,0,0,0,0
11648322,2,4.015429497,11647251,0.267578125,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.0078125,-0.001953125,-0.00390625,187,11648317,1024.677979,27.56999969,-94.49462891,188,0,0,0,0,0,0,0,0,0
11651376,2,4.008984566,11650305,0.267578125,-0.11541748,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.0078125,-0.001953125,-0.00390625,188,11651371,1024.677979,27.56999969,-94.49462891,189,0,0,0,0,0,0,0,0,0
11656322,2,4.002539158,11655251,0.267578125,-0.11541748,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.001953125,0.00390625,0,189,11656316,1024.677979,27.56999969,-94.49462891,190,0,0,0,0,0,0,0,0,0
11659376,2,3.99609375,11658305,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.001953125,0.00390625,0,190,11659371,1024.677979,27.56999969,-94.49462891,191,0,0,0,0,0,0,0,0,0
11669322,2,4.002539158,11668251,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,-0.005859375,0.00390625,0.001953125,191,11669317,1024.639648,27.56999969,-94.18019867,192,0,0,0,0,0,0,0,0,0
11673376,2,3.99609375,11672305,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,-0.005859375,0.00390625,0.001953125,192,11673370,1024.639648,27.56999969,-94.18019867,193,0,0,0,0,0,0,0,0,0
11678322,2,4.002539158,11677251,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.001953125,0,0.001953125,193,11678317,1024.639648,27.56999969,-94.18019867,194,0,0,0,0,0,0,0,0,0
11684376,2,4.002539158,11683305,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.001953125,0,0.001953125,194,11684371,1024.66748,27.56999969,-94.41007996,195,0,0,0,0,0,0,0,0,0
11691321,2,4.002539158,11683305,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.001953125,0,0.001953125,194,11691316,1024.66748,27.56999969,-94.41007996,196,0,0,0,0,0,0,0,0,0
11694376,2,4.008984566,11693305,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.001953125,0,0.001953125,195,11694371,1024.66748,27.56999969,-94.41007996,197,0,0,0,0,0,0,0,0,0
11698322,2,4.002539158,11697251,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,-0.00390625,0.00390625,-0.001953125,196,11698316,1024.66748,27.56999969,-94.41007996,198,0,0,0,0,0,0,0,0,0
11704376,2,4.002539158,11703305,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,-0.00390625,0.00390625,-0.001953125,197,11704371,1024.617188,27.56999969,-93.99523163,199,0,0,0,0,0,0,0,0,0
11711322,2,3.99609375,11710251,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,-0.00390625,-0.0078125,0.001953125,198,11711317,1024.617188,27.56999969,-93.99523163,200,0,0,0,0,0,0,0,0,0
11714376,2,4.002539158,11713305,0.26751709,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,-0.00390625,-0.0078125,0.001953125,199,11714371,1024.617188,27.56999969,-93.99523163,201,0,0,0,0,0,0,0,0,0
11718322,2,4.002539158,11717251,0.26751709,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.009765625,0,-0.00390625,200,11718316,1024.617188,27.56999969,-93.99523163,202,0,0,0,0,0,0,0,0,0
11724376,2,4.015429497,11723305,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.009765625,0,-0.00390625,201,11724371,1024.630371,27.56999969,-94.10356903,203,0,0,0,0,0,0,0,0,0
11731321,2,4.002539158,11723305,0.267578125,-0.115478516,-0.241455078,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.009765625,0,-0.00390625,201,11731316,1024.630371,27.56999969,-94.10356903,204,0,0,0,0,0,0,0,0,0
11734376,2,4.008984566,11733305,0.26751709,-0.115478516,-0.241455078,0.92565918,0,-0.0078125,-0.01171875,0.00390625,0.009765625,0,-0.00390625,202,11734371,1024.630371,27.56999969,-94.10356903,205,0,0,0,0,0,0,0,0,0
11740322,2,3.99609375,11739251,0.26751709,-0.115478516,-0.241455078,0.92565918,0,-0.0078125,-0.01171875,0.00390625,0,0,0,203,11740317,1024.663818,27.56999969,-94.37837219,206,0,0,0,0,0,0,0,0,0
11743376,2,3.989648342,11742305,0.26751709,-0.115478516,-0.241455078,0.92565918,0,-0.0078125,-0.01171875,0.00390625,0,0,0,204,11743371,1024.663818,27.56999969,-94.37837219,207,0,0,0,0,0,0,0,0,0
11748322,2,4.002539158,11747251,0.26751709,-0.115478516,-0.241455078,0.92565918,0,-0.0078125,-0.01171875,0.00390625,-0.005859375,0,0,205,11748316,1024.663818,27.56999969,-94.37837219,208,0,0,0,0,0,0,0,0,0
11755376,2,3.99609375,11754305,0.26751709,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01171875,0.00390625,-0.005859375,0,0,206,11755371,1024.663818,27.56999969,-94.37837219,209,0,0,0,0,0,0,0,0,0
11761322,2,4.002539158,11760251,0.26751709,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01171875,0.00390625,-0.00390625,-0.00390625,0,207,11761317,1024.664795,27.56999969,-94.38629913,210,0,0,0,0,0,0,0,0,0
11764376,2,4.002539158,11763305,0.26751709,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01171875,0.00390625,-0.00390625,-0.00390625,0,208,11764371,1024.664795,27.56999969,-94.38629913,211,0,0,0,0,0,0,0,0,0
11769322,2,4.002539158,11768251,0.26751709,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.001953125,-0.001953125,0,209,11769316,1024.664795,27.56999969,-94.38629913,212,0,0,0,0,0,0,0,0,0
11776376,2,3.99609375,11775305,0.26751709,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0.001953125,-0.001953125,0,210,11776371,1024.664795,27.56999969,-94.38629913,213,0,0,0,0,0,0,0,0,0
11782322,2,4.002539158,11781251,0.26751709,-0.115478516,-0.241516113,0.925598145,0,-0.0078125,-0.01171875,0.00390625,0,0.00390625,0.001953125,211,11782317,1024.642334,27.56999969,-94.20397949,214,0,0,0,0,0,0,0,0,0
11785322,2,4.002539158,11784251,0.26751709,-0.115478516,-0.241516113,0.925598145,3,0.03125,0.02734375,-0.03125,0,0.00390625,0.001953125,212,11785317,1024.642334,27.56999969,-94.20397949,215,0,0,0,0,0,0,0,0,0
11788376,2,3.99609375,11787305,0.26751709,-0.115478516,-0.241516113,0.925598145,0,0.03125,0.02734375,-0.03125,0,0.00390625,0.001953125,213,11788371,1024.642334,27.56999969,-94.20397949,216,0,0,0,0,0,0,0,0,0
11794322,2,4.002539158,11793251,0.26751709,-0.115478516,-0.241516113,0.925598145,0,0.03125,0.02734375,-0.03125,0.0078125,0,0.001953125,214,11794317,1024.642334,27.56999969,-94.20397949,217,0,0,0,0,0,0,0,0,0
11801376,2,4.002539158,11800305,0.26751709,-0.115478516,-0.241455078,0.92565918,0,0.03125,0.02734375,-0.03125,0.0078125,0,0.001953125,215,11801371,1024.655273,27.56999969,-94.30966949,218,0,0,0,0,0,0,0,0,0
11806322,2,3.99609375,11805251,0.26751709,-0.115478516,-0.241455078,0.92565918,0,0.03125,0.02734375,-0.03125,-0.00390625,0.00390625,-0.0078125,216,11806316,1024.655273,27.56999969,-94.30966949,219,0,0,0,0,0,0,0,0,0
11809376,2,4.015429497,11808305,0.26751709,-0.115478516,-0.241455078,0.925598145,0,0.03125,0.02734375,-0.03125,-0.00390625,0.00390625,-0.0078125,217,11809371,1024.655273,27.56999969,-94.30966949,220,0,0,0,0,0,0,0,0,0
11815322,2,4.002539158,11814251,0.26751709,-0.115478516,-0.241455078,0.925598145,0,0.03125,0.02734375,-0.03125,-0.001953125,-0.001953125,0.005859375,218,11815317,1024.655273,27.56999969,-94.30966949,221,0,0,0,0,0,0,0,0,0
11822376,2,4.002539158,11821305,0.26751709,-0.115478516,-0.241455078,0.92565918,0,0.03125,0.02734375,-0.03125,-0.001953125,-0.001953125,0.005859375,219,11822371,1024.653809,27.57999992,-94.29645538,222,0,0,0,0,0,0,0,0,0
11828322,2,4.002539158,11827251,0.26751709,-0.115478516,-0.241455078,0.92565918,0,0.03125,0.02734375,-0.03125,0.009765625,-0.00390625,0,220,11828317,1024.653809,27.57999992,-94.29645538,223,0,0,0,0,0,0,0,0,0
11831376,2,4.015429497,11830305,0.26751709,-0.11541748,-0.241455078,0.92565918,0,0.03125,0.02734375,-0.03125,0.009765625,-0.00390625,0,221,11831371,1024.653809,27.57999992,-94.29645538,224,0,0,0,0,0,0,0,0,0
11837322,2,4.002539158,11836251,0.26751709,-0.11541748,-0.241455078,0.92565918,0,0.03125,0.02734375,-0.03125,0.00390625,-0.00390625,0.005859375,222,11837317,1024.653809,27.57999992,-94.29645538,225,0,0,0,0,0,0,0,0,0
11844376,2,3.99609375,11843305,0.267456055,-0.11541748,-0.241394043,0.92565918,0,0.03125,0.02734375,-0.03125,0.00390625,-0.00390625,0.005859375,223,11844371,1024.601318,27.56999969,-93.8657608,226,0,0,0,0,0,0,0,0,0
