t_us,state,batteryVoltage,imu_t_us,imu_q0,imu_q1,imu_q2,imu_q3,imu_calib,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz,imu_seq,baro_t_us,baro_pressure_hPa,baro_temperature_C,baro_altitude_m,baro_seq,gnss_t_us,gnss_lat_e7,gnss_lon_e7,gnss_alt_m,gnss_speed_mps,gnss_heading_deg,gnss_sats_used,gnss_seq
7417322,2,4.137890815734863,7416251,0.90643310546875,0.02789306640625,-0.02215576171875,0.4208984375,0,0.01953125,0.0625,-0.046875,0.00390625,-0.00390625,-0.00390625,59,7417317,1018.509765625,26.1200008392334,-43.648475646972656,60,0,0,0,0.0,0.0,0.0,0,0
7420376,2,4.150781154632568,7419305,0.90643310546875,0.0279541015625,-0.02215576171875,0.42083740234375,0,0.01953125,0.0625,-0.046875,0.00390625,-0.00390625,-0.00390625,60,7420371,1018.515869140625,26.1200008392334,-43.69868087768555,61,0,0,0,0.0,0.0,0.0,0,0
7428323,2,4.144335746765137,7427252,0.90643310546875,0.0279541015625,-0.02215576171875,0.42083740234375,0,0.01953125,0.0625,-0.046875,-0.001953125,0.00390625,0.00390625,61,7428318,1018.515869140625,26.1200008392334,-43.69868087768555,62,0,0,0,0.0,0.0,0.0,0,0
7431322,2,4.144335746765137,7430251,0.90643310546875,0.0279541015625,-0.02215576171875,0.42083740234375,3,0.02734375,-0.05078125,0.0703125,-0.001953125,0.00390625,0.00390625,62,7431317,1018.515869140625,26.1200008392334,-43.69868087768555,63,0,0,0,0.0,0.0,0.0,0,0
7434376,2,4.150781154632568,7433305,0.90643310546875,0.02789306640625,-0.02215576171875,0.4208984375,0,0.02734375,-0.05078125,0.0703125,-0.001953125,0.00390625,0.00390625,63,7434371,1018.515869140625,26.1200008392334,-43.69868087768555,64,0,0,0,0.0,0.0,0.0,0,0
7439322,2,4.163671970367432,7438251,0.90643310546875,0.02789306640625,-0.02215576171875,0.4208984375,0,0.02734375,-0.05078125,0.0703125,0.00390625,-0.001953125,0.001953125,64,7439317,1018.498291015625,26.1200008392334,-43.55335235595703,65,0,0,0,0.0,0.0,0.0,0,0
7447377,2,4.144335746765137,7446306,0.90643310546875,0.0279541015625,-0.02215576171875,0.4208984375,0,0.02734375,-0.05078125,0.0703125,0.00390625,-0.001953125,0.001953125,65,7447372,1018.498291015625,26.1200008392334,-43.55335235595703,66,0,0,0,0.0,0.0,0.0,0,0
7453322,2,4.150781154632568,7452251,0.90643310546875,0.0279541015625,-0.02215576171875,0.4208984375,0,0.02734375,-0.05078125,0.0703125,-0.001953125,0.0,-0.00390625,66,7453317,1018.498291015625,26.1200008392334,-43.55335235595703,67,0,0,0,0.0,0.0,0.0,0,0
7455377,2,4.137890815734863,7454306,0.90643310546875,0.02789306640625,-0.02215576171875,0.42083740234375,0,0.02734375,-0.05078125,0.0703125,-0.001953125,0.0,-0.00390625,67,7455372,1018.498291015625,26.1200008392334,-43.55335235595703,68,0,0,0,0.0,0.0,0.0,0,0
7463338,2,4.144335746765137,7462267,0.90643310546875,0.02789306640625,-0.02215576171875,0.42083740234375,0,0.02734375,-0.05078125,0.0703125,0.009765625,-0.001953125,0.00390625,68,7463333,1018.5224609375,26.110000610351562,-43.75416946411133,69,0,0,0,0.0,0.0,0.0,0,0
